date,channel,campaign,geo,creative_id,sessions,add_to_cart,begin_checkout,purchase,revenue
2024-02-01,Meta,Prospecting,UK,meta_c03,14,3,1,0,0.0
2024-02-01,Meta,Prospecting,UK,meta_c04,10,2,1,0,0.0
2024-02-01,Meta,Prospecting,UK,meta_c05,9,2,1,0,0.0
2024-02-01,Meta,Prospecting,UK,meta_c06,7,1,0,0,0.0
2024-02-01,Meta,Prospecting,CA,meta_c01,19,4,2,0,0.0
2024-02-01,Meta,Prospecting,CA,meta_c02,18,3,1,0,0.0
2024-02-01,Meta,Prospecting,CA,meta_c03,10,2,1,0,0.0
2024-02-01,Meta,Prospecting,CA,meta_c04,11,2,1,0,0.0
2024-02-01,Meta,Prospecting,CA,meta_c05,7,1,1,0,0.0
2024-02-01,Meta,Prospecting,CA,meta_c06,6,1,0,0,0.0
2024-02-01,Meta,Prospecting,AU,meta_c01,16,3,1,0,0.0
2024-02-01,Meta,Prospecting,AU,meta_c02,15,3,1,0,0.0
2024-02-01,Meta,Prospecting,AU,meta_c03,7,1,1,0,0.0
2024-02-01,Meta,Prospecting,AU,meta_c04,6,1,0,0,0.0
2024-02-01,Meta,Prospecting,AU,meta_c05,5,1,0,0,0.0
2024-02-01,Meta,Prospecting,AU,meta_c06,4,1,0,0,0.0
2024-02-01,Meta,Prospecting,DE,meta_c01,13,2,1,0,0.0
2024-02-01,Meta,Prospecting,DE,meta_c02,15,3,1,0,0.0
2024-02-01,Meta,Prospecting,DE,meta_c03,8,2,1,0,0.0
2024-02-01,Meta,Prospecting,DE,meta_c04,7,1,0,0,0.0
2024-02-01,Meta,Prospecting,DE,meta_c05,5,1,0,0,0.0
2024-02-01,Meta,Prospecting,DE,meta_c06,4,1,0,0,0.0
2024-02-01,Meta,Prospecting,PT,meta_c01,11,2,1,0,0.0
2024-02-01,Meta,Prospecting,PT,meta_c02,9,2,1,0,0.0
2024-02-01,Meta,Prospecting,PT,meta_c03,4,1,0,0,0.0
2024-02-01,Meta,Prospecting,PT,meta_c04,4,1,0,0,0.0
2024-02-01,Meta,Prospecting,PT,meta_c05,3,1,0,0,0.0
2024-02-01,Meta,Prospecting,PT,meta_c06,3,0,0,0,0.0
2024-02-01,Meta,Retargeting,US,meta_c01,43,6,5,1,120.44
2024-02-01,Meta,Retargeting,US,meta_c02,39,6,4,0,0.0
2024-02-01,Meta,Retargeting,US,meta_c03,19,3,2,0,0.0
2024-02-01,Meta,Retargeting,US,meta_c04,18,3,2,0,0.0
2024-02-01,Meta,Retargeting,US,meta_c05,8,1,1,0,0.0
2024-02-01,Meta,Retargeting,US,meta_c06,8,1,1,0,0.0
2024-02-01,Meta,Retargeting,UK,meta_c01,12,2,1,0,0.0
2024-02-01,Meta,Retargeting,UK,meta_c02,11,2,2,2,240.88
2024-02-01,Meta,Retargeting,UK,meta_c03,4,1,1,0,0.0
2024-02-01,Meta,Retargeting,UK,meta_c04,3,1,1,0,0.0
2024-02-01,Meta,Retargeting,UK,meta_c05,2,0,0,0,0.0
2024-02-01,Meta,Retargeting,UK,meta_c06,2,0,0,0,0.0
2024-02-01,Meta,Retargeting,CA,meta_c01,8,1,1,0,0.0
2024-02-01,Meta,Retargeting,CA,meta_c02,7,1,1,0,0.0
2024-02-01,Meta,Retargeting,CA,meta_c03,3,0,0,0,0.0
2024-02-01,Meta,Retargeting,CA,meta_c04,2,0,0,0,0.0
2024-02-01,Meta,Retargeting,CA,meta_c05,1,0,0,0,0.0
2024-02-01,Meta,Retargeting,CA,meta_c06,2,0,0,0,0.0
2024-02-01,Meta,Retargeting,AU,meta_c01,6,1,1,0,0.0
2024-02-01,Meta,Retargeting,AU,meta_c02,6,1,1,0,0.0
2024-02-01,Meta,Retargeting,AU,meta_c03,2,0,0,0,0.0
2024-02-01,Meta,Retargeting,AU,meta_c04,2,0,0,0,0.0
2024-02-01,Meta,Retargeting,AU,meta_c05,1,0,0,0,0.0
2024-02-01,Meta,Retargeting,AU,meta_c06,1,0,0,0,0.0
2024-02-01,Meta,Retargeting,DE,meta_c01,6,1,1,0,0.0
2024-02-01,Meta,Retargeting,DE,meta_c02,6,1,1,0,0.0
2024-02-01,Meta,Retargeting,DE,meta_c03,3,1,1,0,0.0
2024-02-01,Meta,Retargeting,DE,meta_c04,2,0,0,0,0.0
2024-02-01,Meta,Retargeting,DE,meta_c05,1,0,0,0,0.0
2024-02-01,Meta,Retargeting,DE,meta_c06,1,0,0,0,0.0
2024-02-01,Meta,Retargeting,PT,meta_c01,4,1,1,0,0.0
2024-02-01,Meta,Retargeting,PT,meta_c02,4,1,1,0,0.0
2024-02-01,Meta,Retargeting,PT,meta_c03,2,0,0,0,0.0
2024-02-01,Meta,Retargeting,PT,meta_c04,1,0,0,0,0.0
2024-02-01,Meta,Retargeting,PT,meta_c05,1,0,0,0,0.0
2024-02-01,Meta,Retargeting,PT,meta_c06,1,0,0,0,0.0
2024-02-01,Direct,Unattributed,Unknown,none,0,0,0,23,2770.09
2024-02-02,Google,Brand Search,US,goog_c01,42,9,6,3,368.58
2024-02-02,Google,Brand Search,US,goog_c02,28,5,4,0,0.0
2024-02-02,Google,Brand Search,UK,goog_c01,11,2,2,0,0.0
2024-02-02,Google,Brand Search,UK,goog_c02,7,2,2,2,245.72
2024-02-02,Google,Brand Search,CA,goog_c01,8,2,2,0,0.0
2024-02-02,Google,Brand Search,CA,goog_c02,7,1,1,0,0.0
2024-02-02,Google,Brand Search,AU,goog_c01,7,1,1,0,0.0
2024-02-02,Google,Brand Search,AU,goog_c02,7,1,1,0,0.0
2024-02-02,Google,Brand Search,DE,goog_c01,6,1,1,0,0.0
2024-02-02,Google,Brand Search,DE,goog_c02,5,1,1,1,122.86
2024-02-02,Google,Brand Search,PT,goog_c01,5,1,1,0,0.0
2024-02-02,Google,Brand Search,PT,goog_c02,5,1,1,1,122.86
2024-02-02,Google,Non-Brand Search,US,goog_c03,111,16,11,1,122.86
2024-02-02,Google,Non-Brand Search,US,goog_c04,123,18,12,1,122.86
2024-02-02,Google,Non-Brand Search,UK,goog_c03,32,5,3,0,0.0
2024-02-02,Google,Non-Brand Search,UK,goog_c04,24,4,3,0,0.0
2024-02-02,Google,Non-Brand Search,CA,goog_c03,21,3,2,0,0.0
2024-02-02,Google,Non-Brand Search,CA,goog_c04,19,3,2,0,0.0
2024-02-02,Google,Non-Brand Search,AU,goog_c03,16,2,2,0,0.0
2024-02-02,Google,Non-Brand Search,AU,goog_c04,18,3,2,2,245.72
2024-02-02,Google,Non-Brand Search,DE,goog_c03,15,2,1,0,0.0
2024-02-02,Google,Non-Brand Search,DE,goog_c04,12,2,1,0,0.0
2024-02-02,Google,Non-Brand Search,PT,goog_c03,12,2,2,0,0.0
2024-02-02,Google,Non-Brand Search,PT,goog_c04,11,2,2,0,0.0
2024-02-02,Google,Shopping,US,goog_c05,144,21,15,1,122.86
2024-02-02,Google,Shopping,US,goog_c06,152,20,14,3,368.58
2024-02-02,Google,Shopping,UK,goog_c05,28,4,3,0,0.0
2024-02-02,Google,Shopping,UK,goog_c06,26,4,3,0,0.0
2024-02-02,Google,Shopping,CA,goog_c05,20,3,2,1,122.86
2024-02-02,Google,Shopping,CA,goog_c06,22,3,2,0,0.0
2024-02-02,Google,Shopping,AU,goog_c05,20,3,2,0,0.0
2024-02-02,Google,Shopping,AU,goog_c06,17,2,1,0,0.0
2024-02-02,Google,Shopping,DE,goog_c05,16,2,1,0,0.0
2024-02-02,Google,Shopping,DE,goog_c06,17,3,2,0,0.0
2024-02-02,Google,Shopping,PT,goog_c05,11,1,1,0,0.0
2024-02-02,Google,Shopping,PT,goog_c06,12,2,1,0,0.0
2024-02-02,Google,Performance Max,US,goog_c07,223,42,25,0,0.0
2024-02-02,Google,Performance Max,US,goog_c08,148,27,15,0,0.0
2024-02-02,Google,Performance Max,UK,goog_c07,64,12,6,0,0.0
2024-02-02,Google,Performance Max,UK,goog_c08,34,6,3,1,122.86
2024-02-02,Google,Performance Max,CA,goog_c07,41,8,5,0,0.0
2024-02-02,Google,Performance Max,CA,goog_c08,26,5,3,0,0.0
2024-02-02,Google,Performance Max,AU,goog_c07,34,6,3,0,0.0
2024-02-02,Google,Performance Max,AU,goog_c08,27,6,3,0,0.0
2024-02-02,Google,Performance Max,DE,goog_c07,29,5,3,1,122.86
2024-02-02,Google,Performance Max,DE,goog_c08,21,4,2,0,0.0
2024-02-02,Google,Performance Max,PT,goog_c07,15,3,2,0,0.0
2024-02-02,Google,Performance Max,PT,goog_c08,12,2,1,0,0.0
2024-02-02,Meta,Prospecting,US,meta_c01,123,22,9,0,0.0
2024-02-02,Meta,Prospecting,US,meta_c02,149,25,10,0,0.0
2024-02-02,Meta,Prospecting,US,meta_c03,66,12,6,0,0.0
2024-02-02,Meta,Prospecting,US,meta_c04,50,10,4,0,0.0
2024-02-02,Meta,Prospecting,US,meta_c05,41,7,3,1,122.86
2024-02-02,Meta,Prospecting,US,meta_c06,37,7,3,0,0.0
2024-02-02,Meta,Prospecting,UK,meta_c01,28,5,2,0,0.0
2024-02-02,Meta,Prospecting,UK,meta_c02,32,5,2,0,0.0
2024-02-02,Meta,Prospecting,UK,meta_c03,17,3,1,0,0.0
2024-02-02,Meta,Prospecting,UK,meta_c04,14,2,1,0,0.0
2024-02-02,Meta,Prospecting,UK,meta_c05,9,2,1,0,0.0
2024-02-02,Meta,Prospecting,UK,meta_c06,9,1,0,0,0.0
2024-02-02,Meta,Prospecting,CA,meta_c01,19,3,1,0,0.0
2024-02-02,Meta,Prospecting,CA,meta_c02,20,3,1,0,0.0
2024-02-02,Meta,Prospecting,CA,meta_c03,13,2,1,0,0.0
2024-02-02,Meta,Prospecting,CA,meta_c04,11,2,1,0,0.0
2024-02-02,Meta,Prospecting,CA,meta_c05,5,1,0,0,0.0
2024-02-02,Meta,Prospecting,CA,meta_c06,7,1,0,0,0.0
2024-02-02,Meta,Prospecting,AU,meta_c01,19,4,2,0,0.0
2024-02-02,Meta,Prospecting,AU,meta_c02,17,3,1,0,0.0
2024-02-02,Meta,Prospecting,AU,meta_c03,10,2,1,0,0.0
2024-02-02,Meta,Prospecting,AU,meta_c04,7,1,0,0,0.0
2024-02-02,Meta,Prospecting,AU,meta_c05,6,1,0,0,0.0
2024-02-02,Meta,Prospecting,AU,meta_c06,4,1,0,0,0.0
2024-02-02,Meta,Prospecting,DE,meta_c01,17,3,1,0,0.0
2024-02-02,Meta,Prospecting,DE,meta_c02,16,3,1,0,0.0
2024-02-02,Meta,Prospecting,DE,meta_c03,8,1,0,0,0.0
2024-02-02,Meta,Prospecting,DE,meta_c04,8,1,0,0,0.0
2024-02-02,Meta,Prospecting,DE,meta_c05,5,1,0,0,0.0
2024-02-02,Meta,Prospecting,DE,meta_c06,5,1,0,0,0.0
2024-02-02,Meta,Prospecting,PT,meta_c01,9,2,1,0,0.0
2024-02-02,Meta,Prospecting,PT,meta_c02,10,2,1,0,0.0
2024-02-02,Meta,Prospecting,PT,meta_c03,4,1,0,0,0.0
2024-02-02,Meta,Prospecting,PT,meta_c04,5,1,0,0,0.0
2024-02-02,Meta,Prospecting,PT,meta_c05,3,0,0,0,0.0
2024-02-02,Meta,Prospecting,PT,meta_c06,2,0,0,0,0.0
2024-02-02,Meta,Retargeting,US,meta_c01,36,6,4,0,0.0
2024-02-02,Meta,Retargeting,US,meta_c02,36,6,4,0,0.0
2024-02-02,Meta,Retargeting,US,meta_c03,18,3,2,0,0.0
2024-02-02,Meta,Retargeting,US,meta_c04,16,3,2,0,0.0
2024-02-02,Meta,Retargeting,US,meta_c05,11,2,1,0,0.0
2024-02-02,Meta,Retargeting,US,meta_c06,8,1,1,0,0.0
2024-02-02,Meta,Retargeting,UK,meta_c01,12,2,1,0,0.0
2024-02-02,Meta,Retargeting,UK,meta_c02,11,2,2,0,0.0
2024-02-02,Meta,Retargeting,UK,meta_c03,5,1,1,0,0.0
2024-02-02,Meta,Retargeting,UK,meta_c04,5,1,1,0,0.0
2024-02-02,Meta,Retargeting,UK,meta_c05,3,0,0,0,0.0
2024-02-02,Meta,Retargeting,UK,meta_c06,2,0,0,0,0.0
2024-02-02,Meta,Retargeting,CA,meta_c01,7,1,1,0,0.0
2024-02-02,Meta,Retargeting,CA,meta_c02,7,1,1,0,0.0
2024-02-02,Meta,Retargeting,CA,meta_c03,3,0,0,0,0.0
2024-02-02,Meta,Retargeting,CA,meta_c04,3,1,1,0,0.0
2024-02-02,Meta,Retargeting,CA,meta_c05,2,0,0,0,0.0
2024-02-02,Meta,Retargeting,CA,meta_c06,2,0,0,0,0.0
2024-02-02,Meta,Retargeting,AU,meta_c01,8,1,1,1,122.86
2024-02-02,Meta,Retargeting,AU,meta_c02,8,1,1,1,122.86
2024-02-02,Meta,Retargeting,AU,meta_c03,3,0,0,0,0.0
2024-02-02,Meta,Retargeting,AU,meta_c04,3,1,1,0,0.0
2024-02-02,Meta,Retargeting,AU,meta_c05,2,0,0,0,0.0
2024-02-02,Meta,Retargeting,AU,meta_c06,2,0,0,0,0.0
2024-02-02,Meta,Retargeting,DE,meta_c01,7,1,1,0,0.0
2024-02-02,Meta,Retargeting,DE,meta_c02,6,1,1,0,0.0
2024-02-02,Meta,Retargeting,DE,meta_c03,2,0,0,0,0.0
2024-02-02,Meta,Retargeting,DE,meta_c04,2,0,0,0,0.0
2024-02-02,Meta,Retargeting,DE,meta_c05,2,0,0,0,0.0
2024-02-02,Meta,Retargeting,DE,meta_c06,1,0,0,0,0.0
2024-02-02,Meta,Retargeting,PT,meta_c01,4,1,1,1,122.86
2024-02-02,Meta,Retargeting,PT,meta_c02,4,1,1,0,0.0
2024-02-02,Meta,Retargeting,PT,meta_c03,2,0,0,0,0.0
2024-02-02,Meta,Retargeting,PT,meta_c04,2,0,0,0,0.0
2024-02-02,Meta,Retargeting,PT,meta_c05,1,1,1,0,0.0
2024-02-02,Meta,Retargeting,PT,meta_c06,1,0,0,0,0.0
2024-02-02,Direct,Unattributed,Unknown,none,0,0,0,23,2825.8
2024-02-03,Google,Brand Search,US,goog_c01,43,8,6,4,509.04
2024-02-03,Google,Brand Search,US,goog_c02,33,5,4,1,127.26
2024-02-03,Google,Brand Search,UK,goog_c01,13,2,2,0,0.0
2024-02-03,Google,Brand Search,UK,goog_c02,9,2,2,0,0.0
2024-02-03,Google,Brand Search,CA,goog_c01,9,2,2,0,0.0
2024-02-03,Google,Brand Search,CA,goog_c02,9,1,1,0,0.0
2024-02-03,Google,Brand Search,AU,goog_c01,8,1,1,0,0.0
2024-02-03,Google,Brand Search,AU,goog_c02,6,1,1,0,0.0
2024-02-03,Google,Brand Search,DE,goog_c01,5,1,1,0,0.0
2024-02-03,Google,Brand Search,DE,goog_c02,5,1,1,0,0.0
2024-02-03,Google,Brand Search,PT,goog_c01,4,1,1,0,0.0
2024-02-03,Google,Brand Search,PT,goog_c02,3,1,1,0,0.0
2024-02-03,Google,Non-Brand Search,US,goog_c03,123,18,14,1,127.26
2024-02-03,Google,Non-Brand Search,US,goog_c04,97,14,11,6,763.56
2024-02-03,Google,Non-Brand Search,UK,goog_c03,28,4,3,0,0.0
2024-02-03,Google,Non-Brand Search,UK,goog_c04,23,3,2,0,0.0
2024-02-03,Google,Non-Brand Search,CA,goog_c03,20,3,2,0,0.0
2024-02-03,Google,Non-Brand Search,CA,goog_c04,16,2,1,0,0.0
2024-02-03,Google,Non-Brand Search,AU,goog_c03,19,3,2,0,0.0
2024-02-03,Google,Non-Brand Search,AU,goog_c04,21,3,2,1,127.26
2024-02-03,Google,Non-Brand Search,DE,goog_c03,18,3,2,0,0.0
2024-02-03,Google,Non-Brand Search,DE,goog_c04,18,3,2,0,0.0
2024-02-03,Google,Non-Brand Search,PT,goog_c03,11,2,1,0,0.0
2024-02-03,Google,Non-Brand Search,PT,goog_c04,11,2,1,0,0.0
2024-02-03,Google,Shopping,US,goog_c05,141,21,16,1,127.26
2024-02-03,Google,Shopping,US,goog_c06,125,18,12,0,0.0
2024-02-03,Google,Shopping,UK,goog_c05,35,4,3,0,0.0
2024-02-03,Google,Shopping,UK,goog_c06,35,5,4,0,0.0
2024-02-03,Google,Shopping,CA,goog_c05,19,2,1,0,0.0
2024-02-03,Google,Shopping,CA,goog_c06,23,3,2,1,127.26
2024-02-03,Google,Shopping,AU,goog_c05,20,3,2,0,0.0
2024-02-03,Google,Shopping,AU,goog_c06,18,3,2,0,0.0
2024-02-03,Google,Shopping,DE,goog_c05,18,3,2,0,0.0
2024-02-03,Google,Shopping,DE,goog_c06,14,2,1,1,127.26
2024-02-03,Google,Shopping,PT,goog_c05,14,2,2,1,127.26
2024-02-03,Google,Shopping,PT,goog_c06,13,2,2,1,127.26
2024-02-03,Google,Performance Max,US,goog_c07,252,48,29,1,127.26
2024-02-03,Google,Performance Max,US,goog_c08,186,38,18,1,127.26
2024-02-03,Google,Performance Max,UK,goog_c07,54,11,7,0,0.0
2024-02-03,Google,Performance Max,UK,goog_c08,53,10,6,2,254.52
2024-02-03,Google,Performance Max,CA,goog_c07,45,8,5,0,0.0
2024-02-03,Google,Performance Max,CA,goog_c08,32,6,3,0,0.0
2024-02-03,Google,Performance Max,AU,goog_c07,38,8,4,1,127.26
2024-02-03,Google,Performance Max,AU,goog_c08,31,6,3,0,0.0
2024-02-03,Google,Performance Max,DE,goog_c07,25,5,3,0,0.0
2024-02-03,Google,Performance Max,DE,goog_c08,26,5,3,0,0.0
2024-02-03,Google,Performance Max,PT,goog_c07,21,4,2,0,0.0
2024-02-03,Google,Performance Max,PT,goog_c08,18,4,2,0,0.0
2024-02-03,Meta,Prospecting,US,meta_c01,130,24,10,0,0.0
2024-02-03,Meta,Prospecting,US,meta_c02,133,22,8,0,0.0
2024-02-03,Meta,Prospecting,US,meta_c03,77,14,7,1,127.26
2024-02-03,Meta,Prospecting,US,meta_c04,69,13,5,0,0.0
2024-02-03,Meta,Prospecting,US,meta_c05,41,8,3,0,0.0
2024-02-03,Meta,Prospecting,US,meta_c06,46,7,3,0,0.0
2024-02-03,Meta,Prospecting,UK,meta_c01,33,5,2,0,0.0
2024-02-03,Meta,Prospecting,UK,meta_c02,34,6,3,0,0.0
2024-02-03,Meta,Prospecting,UK,meta_c03,16,3,1,0,0.0
2024-02-03,Meta,Prospecting,UK,meta_c04,16,3,1,0,0.0
2024-02-03,Meta,Prospecting,UK,meta_c05,10,2,1,0,0.0
2024-02-03,Meta,Prospecting,UK,meta_c06,11,2,1,0,0.0
2024-02-03,Meta,Prospecting,CA,meta_c01,21,4,2,0,0.0
2024-02-03,Meta,Prospecting,CA,meta_c02,26,4,2,0,0.0
2024-02-03,Meta,Prospecting,CA,meta_c03,12,2,1,0,0.0
2024-02-03,Meta,Prospecting,CA,meta_c04,11,2,1,0,0.0
2024-02-03,Meta,Prospecting,CA,meta_c05,7,1,0,0,0.0
2024-02-03,Meta,Prospecting,CA,meta_c06,6,1,0,0,0.0
2024-02-03,Meta,Prospecting,AU,meta_c01,18,3,1,0,0.0
2024-02-03,Meta,Prospecting,AU,meta_c02,19,3,1,0,0.0
2024-02-03,Meta,Prospecting,AU,meta_c03,9,2,1,0,0.0
2024-02-03,Meta,Prospecting,AU,meta_c04,8,1,0,0,0.0
2024-02-03,Meta,Prospecting,AU,meta_c05,7,1,0,0,0.0
2024-02-03,Meta,Prospecting,AU,meta_c06,5,1,0,0,0.0
2024-02-03,Meta,Prospecting,DE,meta_c01,19,3,1,0,0.0
2024-02-03,Meta,Prospecting,DE,meta_c02,20,3,1,0,0.0
2024-02-03,Meta,Prospecting,DE,meta_c03,7,1,0,0,0.0
2024-02-03,Meta,Prospecting,DE,meta_c04,9,2,1,0,0.0
2024-02-03,Meta,Prospecting,DE,meta_c05,6,1,0,0,0.0
2024-02-03,Meta,Prospecting,DE,meta_c06,5,1,0,0,0.0
2024-02-03,Meta,Prospecting,PT,meta_c01,12,2,1,0,0.0
2024-02-03,Meta,Prospecting,PT,meta_c02,10,2,1,0,0.0
2024-02-03,Meta,Prospecting,PT,meta_c03,6,1,0,0,0.0
2024-02-03,Meta,Prospecting,PT,meta_c04,8,1,0,0,0.0
2024-02-03,Meta,Prospecting,PT,meta_c05,5,1,0,0,0.0
2024-02-03,Meta,Prospecting,PT,meta_c06,3,1,0,0,0.0
2024-02-03,Meta,Retargeting,US,meta_c01,58,11,8,1,127.26
2024-02-03,Meta,Retargeting,US,meta_c02,50,9,6,0,0.0
2024-02-03,Meta,Retargeting,US,meta_c03,19,3,2,0,0.0
2024-02-03,Meta,Retargeting,US,meta_c04,18,3,2,0,0.0
2024-02-03,Meta,Retargeting,US,meta_c05,12,2,1,0,0.0
2024-02-03,Meta,Retargeting,US,meta_c06,9,2,1,0,0.0
2024-02-03,Meta,Retargeting,UK,meta_c01,14,2,1,0,0.0
2024-02-03,Meta,Retargeting,UK,meta_c02,12,2,1,0,0.0
2024-02-03,Meta,Retargeting,UK,meta_c03,5,1,1,0,0.0
2024-02-03,Meta,Retargeting,UK,meta_c04,5,1,1,0,0.0
2024-02-03,Meta,Retargeting,UK,meta_c05,2,0,0,0,0.0
2024-02-03,Meta,Retargeting,UK,meta_c06,3,0,0,0,0.0
2024-02-03,Meta,Retargeting,CA,meta_c01,8,1,1,0,0.0
2024-02-03,Meta,Retargeting,CA,meta_c02,7,1,1,0,0.0
2024-02-03,Meta,Retargeting,CA,meta_c03,4,1,1,0,0.0
2024-02-03,Meta,Retargeting,CA,meta_c04,3,0,0,0,0.0
2024-02-03,Meta,Retargeting,CA,meta_c05,2,0,0,0,0.0
2024-02-03,Meta,Retargeting,CA,meta_c06,2,0,0,0,0.0
2024-02-03,Meta,Retargeting,AU,meta_c01,6,1,1,0,0.0
2024-02-03,Meta,Retargeting,AU,meta_c02,7,1,1,0,0.0
2024-02-03,Meta,Retargeting,AU,meta_c03,2,0,0,0,0.0
2024-02-03,Meta,Retargeting,AU,meta_c04,3,0,0,0,0.0
2024-02-03,Meta,Retargeting,AU,meta_c05,2,0,0,0,0.0
2024-02-03,Meta,Retargeting,AU,meta_c06,1,0,0,0,0.0
2024-02-03,Meta,Retargeting,DE,meta_c01,7,1,1,0,0.0
2024-02-03,Meta,Retargeting,DE,meta_c02,6,1,1,1,127.26
2024-02-03,Meta,Retargeting,DE,meta_c03,3,1,1,0,0.0
2024-02-03,Meta,Retargeting,DE,meta_c04,2,0,0,0,0.0
2024-02-03,Meta,Retargeting,DE,meta_c05,2,0,0,0,0.0
2024-02-03,Meta,Retargeting,DE,meta_c06,1,0,0,0,0.0
2024-02-03,Meta,Retargeting,PT,meta_c01,5,1,1,0,0.0
2024-02-03,Meta,Retargeting,PT,meta_c02,5,1,1,0,0.0
2024-02-03,Meta,Retargeting,PT,meta_c03,2,0,0,0,0.0
2024-02-03,Meta,Retargeting,PT,meta_c04,2,1,1,0,0.0
2024-02-03,Meta,Retargeting,PT,meta_c05,1,0,0,0,0.0
2024-02-03,Meta,Retargeting,PT,meta_c06,1,0,0,0,0.0
2024-02-03,Direct,Unattributed,Unknown,none,0,0,0,19,2417.94
2024-02-04,Google,Brand Search,US,goog_c01,51,11,9,2,236.49
2024-02-04,Google,Brand Search,US,goog_c02,37,6,5,1,118.25
2024-02-04,Google,Brand Search,UK,goog_c01,13,2,2,1,118.25
2024-02-04,Google,Brand Search,UK,goog_c02,9,2,2,0,0.0
2024-02-04,Google,Brand Search,CA,goog_c01,7,1,1,0,0.0
2024-02-04,Google,Brand Search,CA,goog_c02,7,1,1,0,0.0
2024-02-04,Google,Brand Search,AU,goog_c01,6,1,1,0,0.0
2024-02-04,Google,Brand Search,AU,goog_c02,5,1,1,0,0.0
2024-02-04,Google,Brand Search,DE,goog_c01,5,1,1,0,0.0
2024-02-04,Google,Brand Search,DE,goog_c02,5,1,1,1,118.25
2024-02-04,Google,Brand Search,PT,goog_c01,4,4,4,2,236.49
2024-02-04,Google,Brand Search,PT,goog_c02,3,0,0,0,0.0
2024-02-04,Google,Non-Brand Search,US,goog_c03,144,23,15,2,236.49
2024-02-04,Google,Non-Brand Search,US,goog_c04,118,19,14,3,354.74
2024-02-04,Google,Non-Brand Search,UK,goog_c03,33,5,4,0,0.0
2024-02-04,Google,Non-Brand Search,UK,goog_c04,25,4,3,0,0.0
2024-02-04,Google,Non-Brand Search,CA,goog_c03,16,2,2,0,0.0
2024-02-04,Google,Non-Brand Search,CA,goog_c04,20,3,2,0,0.0
2024-02-04,Google,Non-Brand Search,AU,goog_c03,17,2,1,0,0.0
2024-02-04,Google,Non-Brand Search,AU,goog_c04,16,2,1,0,0.0
2024-02-04,Google,Non-Brand Search,DE,goog_c03,15,2,1,0,0.0
2024-02-04,Google,Non-Brand Search,DE,goog_c04,15,2,1,0,0.0
2024-02-04,Google,Non-Brand Search,PT,goog_c03,12,2,2,0,0.0
2024-02-04,Google,Non-Brand Search,PT,goog_c04,11,3,3,2,236.49
2024-02-04,Google,Shopping,US,goog_c05,158,19,13,1,118.25
2024-02-04,Google,Shopping,US,goog_c06,119,16,11,1,118.25
2024-02-04,Google,Shopping,UK,goog_c05,43,6,4,0,0.0
2024-02-04,Google,Shopping,UK,goog_c06,33,5,4,0,0.0
2024-02-04,Google,Shopping,CA,goog_c05,18,2,2,0,0.0
2024-02-04,Google,Shopping,CA,goog_c06,22,3,2,1,118.25
2024-02-04,Google,Shopping,AU,goog_c05,15,2,1,0,0.0
2024-02-04,Google,Shopping,AU,goog_c06,19,3,2,0,0.0
2024-02-04,Google,Shopping,DE,goog_c05,16,2,1,0,0.0
2024-02-04,Google,Shopping,DE,goog_c06,12,2,2,0,0.0
2024-02-04,Google,Shopping,PT,goog_c05,11,2,2,1,118.25
2024-02-04,Google,Shopping,PT,goog_c06,11,1,1,1,118.25
2024-02-04,Google,Performance Max,US,goog_c07,202,40,22,1,118.25
2024-02-04,Google,Performance Max,US,goog_c08,235,46,29,0,0.0
2024-02-04,Google,Performance Max,UK,goog_c07,49,10,4,1,118.25
2024-02-04,Google,Performance Max,UK,goog_c08,45,8,4,1,118.25
2024-02-04,Google,Performance Max,CA,goog_c07,32,6,3,0,0.0
2024-02-04,Google,Performance Max,CA,goog_c08,30,5,3,0,0.0
2024-02-04,Google,Performance Max,AU,goog_c07,26,5,3,0,0.0
2024-02-04,Google,Performance Max,AU,goog_c08,22,5,3,0,0.0
2024-02-04,Google,Performance Max,DE,goog_c07,25,5,3,0,0.0
2024-02-04,Google,Performance Max,DE,goog_c08,16,3,2,0,0.0
2024-02-04,Google,Performance Max,PT,goog_c07,17,3,2,0,0.0
2024-02-04,Google,Performance Max,PT,goog_c08,15,3,2,0,0.0
2024-02-04,Meta,Prospecting,US,meta_c01,83,13,5,1,118.25
2024-02-04,Meta,Prospecting,US,meta_c02,130,23,11,0,0.0
2024-02-04,Meta,Prospecting,US,meta_c03,52,8,4,0,0.0
2024-02-04,Meta,Prospecting,US,meta_c04,59,11,5,0,0.0
2024-02-04,Meta,Prospecting,US,meta_c05,37,6,2,0,0.0
2024-02-04,Meta,Prospecting,US,meta_c06,38,6,2,0,0.0
2024-02-04,Meta,Prospecting,UK,meta_c01,29,5,2,0,0.0
2024-02-04,Meta,Prospecting,UK,meta_c02,41,8,4,0,0.0
2024-02-04,Meta,Prospecting,UK,meta_c03,16,3,1,0,0.0
2024-02-04,Meta,Prospecting,UK,meta_c04,15,3,1,0,0.0
2024-02-04,Meta,Prospecting,UK,meta_c05,10,2,1,0,0.0
2024-02-04,Meta,Prospecting,UK,meta_c06,9,1,0,0,0.0
2024-02-04,Meta,Prospecting,CA,meta_c01,19,4,2,1,118.25
2024-02-04,Meta,Prospecting,CA,meta_c02,22,4,2,0,0.0
2024-02-04,Meta,Prospecting,CA,meta_c03,10,2,1,0,0.0
