date,channel,campaign,geo,creative_id,impressions,clicks,cost,sessions,add_to_cart,begin_checkout,purchase,revenue,ctr,cvr,roas,cpa,cpc,atc_to_purchase_rate,attribution_type,tracking_period
2024-02-07,Google,Non-Brand Search,AU,goog_c03,715,20,16.54,19,2,1,0,0.0,0.02797,0.0,0.0,,0.827,0.0,attributed,pre_fix
2024-02-07,Google,Non-Brand Search,AU,goog_c04,644,19,15.28,17,2,2,0,0.0,0.0295,0.0,0.0,,0.8042,0.0,attributed,pre_fix
2024-02-07,Google,Non-Brand Search,CA,goog_c03,760,21,20.3,19,3,2,0,0.0,0.02763,0.0,0.0,,0.9667,0.0,attributed,pre_fix
2024-02-07,Google,Non-Brand Search,CA,goog_c04,730,20,18.43,19,3,2,1,120.67,0.0274,0.05263,6.5475,18.43,0.9215,0.33333,attributed,pre_fix
2024-02-07,Google,Non-Brand Search,DE,goog_c03,743,18,15.52,15,2,1,1,120.67,0.02423,0.06667,7.7751,15.52,0.8622,0.5,attributed,pre_fix
2024-02-07,Google,Non-Brand Search,DE,goog_c04,532,14,14.12,12,2,1,0,0.0,0.02632,0.0,0.0,,1.0086,0.0,attributed,pre_fix
2024-02-07,Google,Non-Brand Search,PT,goog_c03,178,11,10.3,9,1,1,0,0.0,0.0618,0.0,0.0,,0.9364,0.0,attributed,pre_fix
2024-02-07,Google,Non-Brand Search,PT,goog_c04,179,10,9.96,9,2,2,1,120.67,0.05587,0.11111,12.1155,9.96,0.996,0.5,attributed,pre_fix
2024-02-07,Google,Non-Brand Search,UK,goog_c03,1015,30,29.48,28,4,3,1,120.67,0.02956,0.03571,4.0933,29.48,0.9827,0.25,attributed,pre_fix
2024-02-07,Google,Non-Brand Search,UK,goog_c04,1096,30,28.89,27,4,3,0,0.0,0.02737,0.0,0.0,,0.963,0.0,attributed,pre_fix
2024-02-07,Google,Non-Brand Search,US,goog_c03,4179,131,105.62,118,15,11,2,241.34,0.03135,0.01695,2.285,52.81,0.8063,0.13333,attributed,pre_fix
2024-02-07,Google,Non-Brand Search,US,goog_c04,3193,103,100.02,83,15,11,0,0.0,0.03226,0.0,0.0,,0.9711,0.0,attributed,pre_fix
2024-02-07,Google,Performance Max,AU,goog_c07,4956,31,25.93,26,5,3,0,0.0,0.00626,0.0,0.0,,0.8365,0.0,attributed,pre_fix
2024-02-07,Google,Performance Max,AU,goog_c08,3265,24,21.86,20,3,2,1,120.67,0.00735,0.05,5.5201,21.86,0.9108,0.33333,attributed,pre_fix
2024-02-07,Google,Performance Max,CA,goog_c07,4838,35,25.07,27,5,3,0,0.0,0.00723,0.0,0.0,,0.7163,0.0,attributed,pre_fix
2024-02-07,Google,Performance Max,CA,goog_c08,3838,26,21.92,22,4,2,0,0.0,0.00677,0.0,0.0,,0.8431,0.0,attributed,pre_fix
2024-02-07,Google,Performance Max,DE,goog_c07,4080,29,21.14,26,6,3,0,0.0,0.00711,0.0,0.0,,0.729,0.0,attributed,pre_fix
2024-02-07,Google,Performance Max,DE,goog_c08,3445,22,18.27,21,4,2,1,120.67,0.00639,0.04762,6.6048,18.27,0.8305,0.25,attributed,pre_fix
2024-02-07,Google,Performance Max,PT,goog_c07,1121,18,13.79,16,3,2,0,0.0,0.01606,0.0,0.0,,0.7661,0.0,attributed,pre_fix
2024-02-07,Google,Performance Max,PT,goog_c08,884,14,11.67,12,2,1,0,0.0,0.01584,0.0,0.0,,0.8336,0.0,attributed,pre_fix
2024-02-07,Google,Performance Max,UK,goog_c07,7241,55,41.05,48,10,5,0,0.0,0.0076,0.0,0.0,,0.7464,0.0,attributed,pre_fix
2024-02-07,Google,Performance Max,UK,goog_c08,5028,40,36.61,34,7,4,0,0.0,0.00796,0.0,0.0,,0.9153,0.0,attributed,pre_fix
2024-02-07,Google,Performance Max,US,goog_c07,22517,187,147.14,180,33,17,1,120.67,0.0083,0.00556,0.8201,147.14,0.7868,0.0303,attributed,pre_fix
2024-02-07,Google,Performance Max,US,goog_c08,14533,126,124.96,116,23,12,1,120.67,0.00867,0.00862,0.9657,124.96,0.9917,0.04348,attributed,pre_fix
2024-02-07,Google,Shopping,AU,goog_c05,1289,16,11.6,13,2,1,1,120.67,0.01241,0.07692,10.4026,11.6,0.725,0.5,attributed,pre_fix
2024-02-07,Google,Shopping,AU,goog_c06,1310,16,10.21,14,2,1,0,0.0,0.01221,0.0,0.0,,0.6381,0.0,attributed,pre_fix
2024-02-07,Google,Shopping,CA,goog_c05,1424,19,13.38,16,2,1,0,0.0,0.01334,0.0,0.0,,0.7042,0.0,attributed,pre_fix
2024-02-07,Google,Shopping,CA,goog_c06,1324,18,11.62,16,2,1,0,0.0,0.0136,0.0,0.0,,0.6456,0.0,attributed,pre_fix
2024-02-07,Google,Shopping,DE,goog_c05,1226,15,10.26,14,2,1,0,0.0,0.01223,0.0,0.0,,0.684,0.0,attributed,pre_fix
2024-02-07,Google,Shopping,DE,goog_c06,1349,16,10.71,15,2,1,0,0.0,0.01186,0.0,0.0,,0.6694,0.0,attributed,pre_fix
2024-02-07,Google,Shopping,PT,goog_c05,341,11,8.81,10,1,1,0,0.0,0.03226,0.0,0.0,,0.8009,0.0,attributed,pre_fix
2024-02-07,Google,Shopping,PT,goog_c06,405,13,9.89,12,2,1,1,120.67,0.0321,0.08333,12.2012,9.89,0.7608,0.5,attributed,pre_fix
2024-02-07,Google,Shopping,UK,goog_c05,2507,38,23.63,33,5,4,1,120.67,0.01516,0.0303,5.1066,23.63,0.6218,0.2,attributed,pre_fix
2024-02-07,Google,Shopping,UK,goog_c06,2662,31,20.74,27,3,2,0,0.0,0.01165,0.0,0.0,,0.669,0.0,attributed,pre_fix
2024-02-07,Google,Shopping,US,goog_c05,7879,123,78.33,103,15,11,5,603.35,0.01561,0.04854,7.7027,15.67,0.6368,0.33333,attributed,pre_fix
2024-02-07,Google,Shopping,US,goog_c06,7464,112,73.82,98,13,9,0,0.0,0.01501,0.0,0.0,,0.6591,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,AU,meta_c01,1608,16,7.04,13,2,1,0,0.0,0.00995,0.0,0.0,,0.44,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,AU,meta_c02,1709,16,7.64,15,2,1,0,0.0,0.00936,0.0,0.0,,0.4775,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,AU,meta_c03,796,8,4.05,7,1,0,0,0.0,0.01005,0.0,0.0,,0.5063,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,AU,meta_c04,871,9,3.94,8,1,1,0,0.0,0.01033,0.0,0.0,,0.4378,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,AU,meta_c05,469,5,2.34,5,1,0,0,0.0,0.01066,0.0,0.0,,0.468,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,AU,meta_c06,573,6,2.39,5,1,0,0,0.0,0.01047,0.0,0.0,,0.3983,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,CA,meta_c01,1490,17,7.84,16,3,1,0,0.0,0.01141,0.0,0.0,,0.4612,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,CA,meta_c02,1578,17,8.57,16,2,1,0,0.0,0.01077,0.0,0.0,,0.5041,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,CA,meta_c03,777,9,4.16,8,1,1,0,0.0,0.01158,0.0,0.0,,0.4622,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,CA,meta_c04,900,9,4.09,7,1,0,0,0.0,0.01,0.0,0.0,,0.4544,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,CA,meta_c05,752,8,2.84,8,1,0,0,0.0,0.01064,0.0,0.0,,0.355,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,CA,meta_c06,363,4,2.55,3,0,0,0,0.0,0.01102,0.0,0.0,,0.6375,,attributed,pre_fix
2024-02-07,Meta,Prospecting,DE,meta_c01,1494,14,7.15,13,2,1,0,0.0,0.00937,0.0,0.0,,0.5107,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,DE,meta_c02,1643,16,7.78,15,3,1,0,0.0,0.00974,0.0,0.0,,0.4863,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,DE,meta_c03,678,7,3.34,6,1,0,0,0.0,0.01032,0.0,0.0,,0.4771,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,DE,meta_c04,872,8,3.31,7,1,0,0,0.0,0.00917,0.0,0.0,,0.4138,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,DE,meta_c05,522,5,2.15,5,1,0,0,0.0,0.00958,0.0,0.0,,0.43,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,DE,meta_c06,433,4,2.05,4,1,0,0,0.0,0.00924,0.0,0.0,,0.5125,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,PT,meta_c01,590,14,5.66,12,2,1,0,0.0,0.02373,0.0,0.0,,0.4043,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,PT,meta_c02,535,12,5.61,11,2,1,0,0.0,0.02243,0.0,0.0,,0.4675,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,PT,meta_c03,263,6,2.59,5,1,0,0,0.0,0.02281,0.0,0.0,,0.4317,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,PT,meta_c04,279,6,2.47,5,1,0,0,0.0,0.02151,0.0,0.0,,0.4117,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,PT,meta_c05,162,4,1.68,3,1,0,0,0.0,0.02469,0.0,0.0,,0.42,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,PT,meta_c06,123,3,1.5,3,0,0,0,0.0,0.02439,0.0,0.0,,0.5,,attributed,pre_fix
2024-02-07,Meta,Prospecting,UK,meta_c01,2396,29,13.62,28,5,2,0,0.0,0.0121,0.0,0.0,,0.4697,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,UK,meta_c02,2943,32,13.24,28,5,2,0,0.0,0.01087,0.0,0.0,,0.4138,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,UK,meta_c03,1211,14,6.78,12,2,1,0,0.0,0.01156,0.0,0.0,,0.4843,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,UK,meta_c04,1405,15,6.37,13,2,1,0,0.0,0.01068,0.0,0.0,,0.4247,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,UK,meta_c05,906,11,4.41,10,2,1,0,0.0,0.01214,0.0,0.0,,0.4009,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,UK,meta_c06,869,9,4.03,8,1,0,0,0.0,0.01036,0.0,0.0,,0.4478,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,US,meta_c01,12504,148,62.14,130,20,9,1,120.67,0.01184,0.00769,1.9419,62.14,0.4199,0.05,attributed,pre_fix
2024-02-07,Meta,Prospecting,US,meta_c02,14139,146,64.12,117,21,10,0,0.0,0.01033,0.0,0.0,,0.4392,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,US,meta_c03,5440,67,31.01,60,11,5,0,0.0,0.01232,0.0,0.0,,0.4628,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,US,meta_c04,4870,63,26.56,59,10,5,0,0.0,0.01294,0.0,0.0,,0.4216,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,US,meta_c05,3506,46,19.84,37,7,3,0,0.0,0.01312,0.0,0.0,,0.4313,0.0,attributed,pre_fix
2024-02-07,Meta,Prospecting,US,meta_c06,3177,40,16.02,35,6,3,0,0.0,0.01259,0.0,0.0,,0.4005,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,AU,meta_c01,332,7,4.23,6,1,1,0,0.0,0.02108,0.0,0.0,,0.6043,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,AU,meta_c02,291,6,3.9,5,1,1,0,0.0,0.02062,0.0,0.0,,0.65,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,AU,meta_c03,131,3,1.58,3,1,1,0,0.0,0.0229,0.0,0.0,,0.5267,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,AU,meta_c04,135,3,1.5,3,0,0,0,0.0,0.02222,0.0,0.0,,0.5,,attributed,pre_fix
2024-02-07,Meta,Retargeting,AU,meta_c05,87,2,0.9,2,0,0,0,0.0,0.02299,0.0,0.0,,0.45,,attributed,pre_fix
2024-02-07,Meta,Retargeting,AU,meta_c06,46,1,0.78,1,0,0,0,0.0,0.02174,0.0,0.0,,0.78,,attributed,pre_fix
2024-02-07,Meta,Retargeting,CA,meta_c01,367,8,4.74,7,1,1,0,0.0,0.0218,0.0,0.0,,0.5925,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,CA,meta_c02,303,7,4.64,6,1,1,0,0.0,0.0231,0.0,0.0,,0.6629,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,CA,meta_c03,137,3,1.62,3,0,0,0,0.0,0.0219,0.0,0.0,,0.54,,attributed,pre_fix
2024-02-07,Meta,Retargeting,CA,meta_c04,127,3,1.55,2,0,0,0,0.0,0.02362,0.0,0.0,,0.5167,,attributed,pre_fix
2024-02-07,Meta,Retargeting,CA,meta_c05,100,2,0.94,2,0,0,0,0.0,0.02,0.0,0.0,,0.47,,attributed,pre_fix
2024-02-07,Meta,Retargeting,CA,meta_c06,41,1,0.79,1,0,0,0,0.0,0.02439,0.0,0.0,,0.79,,attributed,pre_fix
2024-02-07,Meta,Retargeting,DE,meta_c01,362,7,3.86,6,1,1,0,0.0,0.01934,0.0,0.0,,0.5514,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,DE,meta_c02,326,7,3.77,6,1,1,0,0.0,0.02147,0.0,0.0,,0.5386,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,DE,meta_c03,98,2,1.36,2,0,0,0,0.0,0.02041,0.0,0.0,,0.68,,attributed,pre_fix
2024-02-07,Meta,Retargeting,DE,meta_c04,93,2,1.27,2,0,0,0,0.0,0.02151,0.0,0.0,,0.635,,attributed,pre_fix
2024-02-07,Meta,Retargeting,DE,meta_c05,46,1,0.73,1,0,0,0,0.0,0.02174,0.0,0.0,,0.73,,attributed,pre_fix
2024-02-07,Meta,Retargeting,DE,meta_c06,45,1,0.55,1,0,0,0,0.0,0.02222,0.0,0.0,,0.55,,attributed,pre_fix
2024-02-07,Meta,Retargeting,PT,meta_c01,82,4,2.67,4,1,1,0,0.0,0.04878,0.0,0.0,,0.6675,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,PT,meta_c02,60,3,2.37,3,0,0,0,0.0,0.05,0.0,0.0,,0.79,,attributed,pre_fix
2024-02-07,Meta,Retargeting,PT,meta_c03,42,2,0.99,2,0,0,0,0.0,0.04762,0.0,0.0,,0.495,,attributed,pre_fix
2024-02-07,Meta,Retargeting,PT,meta_c04,43,2,0.92,2,0,0,0,0.0,0.04651,0.0,0.0,,0.46,,attributed,pre_fix
2024-02-07,Meta,Retargeting,PT,meta_c05,20,1,0.53,1,0,0,0,0.0,0.05,0.0,0.0,,0.53,,attributed,pre_fix
2024-02-07,Meta,Retargeting,PT,meta_c06,22,1,0.48,1,0,0,0,0.0,0.04545,0.0,0.0,,0.48,,attributed,pre_fix
2024-02-07,Meta,Retargeting,UK,meta_c01,498,12,7.14,10,2,2,0,0.0,0.0241,0.0,0.0,,0.595,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,UK,meta_c02,618,13,6.61,11,2,1,0,0.0,0.02104,0.0,0.0,,0.5085,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,UK,meta_c03,173,4,2.62,4,1,1,0,0.0,0.02312,0.0,0.0,,0.655,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,UK,meta_c04,211,5,2.3,4,1,1,0,0.0,0.0237,0.0,0.0,,0.46,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,UK,meta_c05,135,3,1.59,3,0,0,0,0.0,0.02222,0.0,0.0,,0.53,,attributed,pre_fix
2024-02-07,Meta,Retargeting,UK,meta_c06,93,2,1.32,2,0,0,0,0.0,0.02151,0.0,0.0,,0.66,,attributed,pre_fix
2024-02-07,Meta,Retargeting,US,meta_c01,2405,65,33.61,54,8,6,2,241.34,0.02703,0.03704,7.1806,16.81,0.5171,0.25,attributed,pre_fix
2024-02-07,Meta,Retargeting,US,meta_c02,1790,41,29.39,36,6,4,0,0.0,0.02291,0.0,0.0,,0.7168,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,US,meta_c03,788,19,11.36,17,3,2,1,120.67,0.02411,0.05882,10.6224,11.36,0.5979,0.33333,attributed,pre_fix
2024-02-07,Meta,Retargeting,US,meta_c04,829,20,11.34,17,3,2,0,0.0,0.02413,0.0,0.0,,0.567,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,US,meta_c05,491,13,7.32,11,2,1,0,0.0,0.02648,0.0,0.0,,0.5631,0.0,attributed,pre_fix
2024-02-07,Meta,Retargeting,US,meta_c06,464,12,6.3,10,1,1,0,0.0,0.02586,0.0,0.0,,0.525,0.0,attributed,pre_fix
2024-02-08,Direct,Unattributed,Unknown,none,0,0,0.0,0,0,0,18,2174.23,,,,0.0,,,unattributed,pre_fix
2024-02-08,Google,Brand Search,AU,goog_c01,97,7,12.61,6,1,1,0,0.0,0.07216,0.0,0.0,,1.8014,0.0,attributed,pre_fix
2024-02-08,Google,Brand Search,AU,goog_c02,81,6,9.78,5,1,1,1,120.79,0.07407,0.2,12.3507,9.78,1.63,1.0,attributed,pre_fix
2024-02-08,Google,Brand Search,CA,goog_c01,121,9,15.96,8,2,2,0,0.0,0.07438,0.0,0.0,,1.7733,0.0,attributed,pre_fix
2024-02-08,Google,Brand Search,CA,goog_c02,87,7,13.1,6,1,1,0,0.0,0.08046,0.0,0.0,,1.8714,0.0,attributed,pre_fix
2024-02-08,Google,Brand Search,DE,goog_c01,66,5,10.0,5,1,1,0,0.0,0.07576,0.0,0.0,,2.0,0.0,attributed,pre_fix
2024-02-08,Google,Brand Search,DE,goog_c02,55,4,8.62,4,1,1,0,0.0,0.07273,0.0,0.0,,2.155,0.0,attributed,pre_fix
2024-02-08,Google,Brand Search,PT,goog_c01,27,4,7.01,3,1,1,0,0.0,0.14815,0.0,0.0,,1.7525,0.0,attributed,pre_fix
2024-02-08,Google,Brand Search,PT,goog_c02,25,4,5.99,3,1,1,0,0.0,0.16,0.0,0.0,,1.4975,0.0,attributed,pre_fix
2024-02-08,Google,Brand Search,UK,goog_c01,178,13,20.56,11,2,2,2,241.58,0.07303,0.18182,11.75,10.28,1.5815,1.0,attributed,pre_fix
2024-02-08,Google,Brand Search,UK,goog_c02,134,10,16.97,9,2,2,1,120.79,0.07463,0.11111,7.1179,16.97,1.697,0.5,attributed,pre_fix
2024-02-08,Google,Brand Search,US,goog_c01,656,57,103.05,47,9,8,5,603.95,0.08689,0.10638,5.8607,20.61,1.8079,0.55556,attributed,pre_fix
2024-02-08,Google,Brand Search,US,goog_c02,571,45,82.63,40,8,6,3,362.37,0.07881,0.075,4.3855,27.54,1.8362,0.375,attributed,pre_fix
2024-02-08,Google,Non-Brand Search,AU,goog_c03,635,17,15.46,14,2,1,0,0.0,0.02677,0.0,0.0,,0.9094,0.0,attributed,pre_fix
2024-02-08,Google,Non-Brand Search,AU,goog_c04,536,14,14.94,14,2,2,0,0.0,0.02612,0.0,0.0,,1.0671,0.0,attributed,pre_fix
2024-02-08,Google,Non-Brand Search,CA,goog_c03,763,23,20.83,20,3,2,0,0.0,0.03014,0.0,0.0,,0.9057,0.0,attributed,pre_fix
2024-02-08,Google,Non-Brand Search,CA,goog_c04,684,19,17.56,17,2,1,0,0.0,0.02778,0.0,0.0,,0.9242,0.0,attributed,pre_fix
2024-02-08,Google,Non-Brand Search,DE,goog_c03,573,15,15.66,13,2,2,2,241.58,0.02618,0.15385,15.4266,7.83,1.044,1.0,attributed,pre_fix
2024-02-08,Google,Non-Brand Search,DE,goog_c04,528,15,14.87,13,2,1,0,0.0,0.02841,0.0,0.0,,0.9913,0.0,attributed,pre_fix
2024-02-08,Google,Non-Brand Search,PT,goog_c03,163,10,9.38,8,2,2,2,241.58,0.06135,0.25,25.7548,4.69,0.938,1.0,attributed,pre_fix
2024-02-08,Google,Non-Brand Search,PT,goog_c04,150,9,8.31,8,2,2,0,0.0,0.06,0.0,0.0,,0.9233,0.0,attributed,pre_fix
2024-02-08,Google,Non-Brand Search,UK,goog_c03,1377,41,31.62,36,6,4,1,120.79,0.02977,0.02778,3.8201,31.62,0.7712,0.16667,attributed,pre_fix
2024-02-08,Google,Non-Brand Search,UK,goog_c04,910,30,30.69,25,4,3,1,120.79,0.03297,0.04,3.9358,30.69,1.023,0.25,attributed,pre_fix
2024-02-08,Google,Non-Brand Search,US,goog_c03,4342,131,119.72,118,17,11,2,241.58,0.03017,0.01695,2.0179,59.86,0.9139,0.11765,attributed,pre_fix
2024-02-08,Google,Non-Brand Search,US,goog_c04,4604,137,121.71,116,18,14,1,120.79,0.02976,0.00862,0.9924,121.71,0.8884,0.05556,attributed,pre_fix
2024-02-08,Google,Performance Max,AU,goog_c07,4340,30,22.85,28,6,3,0,0.0,0.00691,0.0,0.0,,0.7617,0.0,attributed,pre_fix
2024-02-08,Google,Performance Max,AU,goog_c08,4216,26,18.72,19,4,2,1,120.79,0.00617,0.05263,6.4525,18.72,0.72,0.25,attributed,pre_fix
2024-02-08,Google,Performance Max,CA,goog_c07,3765,28,28.79,24,4,2,0,0.0,0.00744,0.0,0.0,,1.0282,0.0,attributed,pre_fix
2024-02-08,Google,Performance Max,CA,goog_c08,4093,30,23.24,26,5,3,0,0.0,0.00733,0.0,0.0,,0.7747,0.0,attributed,pre_fix
2024-02-08,Google,Performance Max,DE,goog_c07,3857,26,20.9,23,4,2,0,0.0,0.00674,0.0,0.0,,0.8038,0.0,attributed,pre_fix
2024-02-08,Google,Performance Max,DE,goog_c08,3722,25,20.15,20,3,2,0,0.0,0.00672,0.0,0.0,,0.806,0.0,attributed,pre_fix
2024-02-08,Google,Performance Max,PT,goog_c07,960,16,14.0,15,3,2,0,0.0,0.01667,0.0,0.0,,0.875,0.0,attributed,pre_fix
2024-02-08,Google,Performance Max,PT,goog_c08,783,13,11.0,12,2,1,0,0.0,0.0166,0.0,0.0,,0.8462,0.0,attributed,pre_fix
2024-02-08,Google,Performance Max,UK,goog_c07,7188,51,40.31,40,8,5,0,0.0,0.0071,0.0,0.0,,0.7904,0.0,attributed,pre_fix
2024-02-08,Google,Performance Max,UK,goog_c08,4846,40,33.75,33,7,4,1,120.79,0.00825,0.0303,3.579,33.75,0.8438,0.14286,attributed,pre_fix
2024-02-08,Google,Performance Max,US,goog_c07,30241,244,161.07,214,33,17,2,241.58,0.00807,0.00935,1.4998,80.54,0.6601,0.06061,attributed,pre_fix
2024-02-08,Google,Performance Max,US,goog_c08,22037,173,138.77,158,29,17,0,0.0,0.00785,0.0,0.0,,0.8021,0.0,attributed,pre_fix
2024-02-08,Google,Shopping,AU,goog_c05,1539,20,10.66,18,2,1,0,0.0,0.013,0.0,0.0,,0.533,0.0,attributed,pre_fix
2024-02-08,Google,Shopping,AU,goog_c06,1389,17,10.68,15,2,1,1,120.79,0.01224,0.06667,11.3099,10.68,0.6282,0.5,attributed,pre_fix
2024-02-08,Google,Shopping,CA,goog_c05,1883,24,13.83,22,3,2,1,120.79,0.01275,0.04545,8.7339,13.83,0.5763,0.33333,attributed,pre_fix
2024-02-08,Google,Shopping,CA,goog_c06,1830,22,14.41,20,3,2,0,0.0,0.01202,0.0,0.0,,0.655,0.0,attributed,pre_fix
2024-02-08,Google,Shopping,DE,goog_c05,1472,19,11.18,18,2,1,0,0.0,0.01291,0.0,0.0,,0.5884,0.0,attributed,pre_fix
2024-02-08,Google,Shopping,DE,goog_c06,1590,21,11.72,16,2,1,0,0.0,0.01321,0.0,0.0,,0.5581,0.0,attributed,pre_fix
2024-02-08,Google,Shopping,PT,goog_c05,526,14,8.81,12,1,1,1,120.79,0.02662,0.08333,13.7106,8.81,0.6293,1.0,attributed,pre_fix
2024-02-08,Google,Shopping,PT,goog_c06,438,14,7.94,11,2,1,0,0.0,0.03196,0.0,0.0,,0.5671,0.0,attributed,pre_fix
2024-02-08,Google,Shopping,UK,goog_c05,2153,32,22.39,30,4,3,0,0.0,0.01486,0.0,0.0,,0.6997,0.0,attributed,pre_fix
2024-02-08,Google,Shopping,UK,goog_c06,2239,32,22.56,26,3,2,1,120.79,0.01429,0.03846,5.3542,22.56,0.705,0.33333,attributed,pre_fix
2024-02-08,Google,Shopping,US,goog_c05,9756,142,92.11,131,19,13,0,0.0,0.01456,0.0,0.0,,0.6487,0.0,attributed,pre_fix
2024-02-08,Google,Shopping,US,goog_c06,10839,155,96.77,129,16,11,1,120.79,0.0143,0.00775,1.2482,96.77,0.6243,0.0625,attributed,pre_fix
2024-02-08,Meta,Prospecting,AU,meta_c01,1779,17,8.51,15,3,1,0,0.0,0.00956,0.0,0.0,,0.5006,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,AU,meta_c02,1353,15,8.32,12,2,1,0,0.0,0.01109,0.0,0.0,,0.5547,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,AU,meta_c03,683,7,3.85,6,1,0,0,0.0,0.01025,0.0,0.0,,0.55,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,AU,meta_c04,863,9,3.65,8,1,0,0,0.0,0.01043,0.0,0.0,,0.4056,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,AU,meta_c05,546,6,2.67,5,1,0,0,0.0,0.01099,0.0,0.0,,0.445,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,AU,meta_c06,475,5,2.32,4,1,0,0,0.0,0.01053,0.0,0.0,,0.464,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,CA,meta_c01,1765,20,9.61,18,3,1,0,0.0,0.01133,0.0,0.0,,0.4805,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,CA,meta_c02,1988,23,10.31,20,3,1,0,0.0,0.01157,0.0,0.0,,0.4483,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,CA,meta_c03,923,10,4.43,9,2,1,0,0.0,0.01083,0.0,0.0,,0.443,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,CA,meta_c04,1087,11,5.1,9,1,0,0,0.0,0.01012,0.0,0.0,,0.4636,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,CA,meta_c05,776,8,3.19,7,1,0,0,0.0,0.01031,0.0,0.0,,0.3988,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,CA,meta_c06,478,5,2.91,4,1,0,0,0.0,0.01046,0.0,0.0,,0.582,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,DE,meta_c01,1742,17,6.87,15,3,1,0,0.0,0.00976,0.0,0.0,,0.4041,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,DE,meta_c02,1499,15,7.12,12,2,1,0,0.0,0.01001,0.0,0.0,,0.4747,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,DE,meta_c03,803,8,3.6,7,1,0,0,0.0,0.00996,0.0,0.0,,0.45,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,DE,meta_c04,649,6,2.99,5,1,0,0,0.0,0.00924,0.0,0.0,,0.4983,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,DE,meta_c05,581,6,2.18,5,1,0,0,0.0,0.01033,0.0,0.0,,0.3633,0.0,attributed,pre_fix
2024-02-08,Meta,Prospecting,DE,meta_c06,417,4,2.01,3,1,0,0,0.0,0.00959,0.0,0.0,,0.5025,0.0,attributed,pre_fix
